,data,titulo,url,noticia,qtde_palavras_soja,data_hora,ano,mes
4259,,"SOJA/CEPEA: Com menor procura e frete rodoviário elevado, valores caem no BR",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-com-menor-procura-e-frete-rodoviario-elevado-valores-caem-no-br.aspx,"Cepea, 8/8/2022 – A menor demanda externa e a cautela dos compradores domésticos, devido ao elevado frete rodoviário, pressionaram as cotações do complexo soja no Brasil nos últimos dias. Assim, grande parte dos agentes prefere aguardar para negociar nas próximas semanas, visto que a tendência é de redução no frete rodoviário, devido à finalização da colheita do milho e à retomada de frete de retorno, diante das importações de insumos para a safra 2022/23. Com isso, no ",1.0,,,
4326,27/09/2016,TRIGO/CEPEA: Maior interesse de venda pressiona cotações no BR,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/trigo-cepea-maior-interesse-de-venda-pressiona-cotacoes-no-br.aspx,"Cepea, 27/09/2016 - Com o início da colheita de trigo da nova safra no estado de São Paulo e o avanço das atividades no Paraná, produtores têm mostrado maior interesse em negociar, temendo recuos mais expressivos de preços. Segundo pesquisadores do Cepea, a expectativa de boa produção brasileira de trigo e a ampla oferta mundial do cereal têm deixado compradores recuados nas negociações de grandes volumes, reforçando as quedas nos valores. Produtores estão preferindo, inclusive, aproveitar os atuais patamares do trigo e negociar o cereal em detrimento do milho e/ou soja. Entre 19 e 26 de setembro, o preço médio do trigo CEPEA/ESALQ caiu 2,9% no Paraná, fechando a R$ 678,54/t na segunda-feira, 26. No Rio Grande do Sul, a queda foi de 6,6%, com a tonelada a R$ 695,96 no dia 26. ",1.0,2016-09-27,2016.0,9.0
4345,29/07/2016,"FRANGO/CEPEA: Em julho, média do animal vivo sobe mais de 8% em MG",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-em-julho-media-do-animal-vivo-sobe-mais-de-8-em-mg.aspx,"Cepea, 29/07/2016 - Os preços do frango vivo e da carne seguem em alta em todas as regiões acompanhadas pelo Cepea. De junho para julho, o aumento no valor médio do vivo supera os 8% e o da carne, 7%. Pesquisadores do Cepea indicam que, além do repasse dos elevados custos de produção (especialmente milho e farelo de soja), a menor oferta de animais contribuiu para impulsionar as cotações no setor avícola. Com os recentes aumentos, os preços médios do frango vivo em São Paulo e em Minas Gerais são os maiores para um mês de julho desde 2009, em termos reais. No estado de São Paulo, o preço médio do frango vivo está em R$ 2,90/kg neste mês, 6,5% superior ao de junho e 1% acima do de julho/15, em termos reais. Em Minas Gerais, a alta é de 8,4% na comparação mensal e de 3% na anual, com a média a R$ 2,99/kg neste mês. No atacado, o ritmo satisfatório de vendas no mercado doméstico vem contribuindo para elevar as cotações. Para o frango inteiro congelado, a maior alta de junho para julho foi verificada em Minas Gerais (7,5%), com o quilo do produto cotado a R$ 3,97/kg na parcial deste mês. Em São Paulo, a valorização foi de 0,7% no mesmo período, com o quilo do produto comercializado a R$ 3,96. O frango inteiro resfriado se valorizou 6,7% em MG e 3,9% em SP, com o produto comercializado a R$ 4,14/kg e a R$ 4,08/kg, em média. ",1.0,2016-07-29,2016.0,7.0
4349,28/07/2016,SUÍNOS/CEPEA: Preços do vivo e da carne caem em julho,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-precos-do-vivo-e-da-carne-caem-em-julho.aspx,"Cepea, 28/07/2016 - Os preços médios reais do suíno vivo e das carcaças comum e especial em julho são os menores para o período desde 2013 em praticamente todos os estados pesquisados pelo Cepea. Já as cotações reais do milho e do farelo de soja, principais insumos da atividade, são as maiores desde 2009 e 2011, respectivamente. Assim, suinocultores vêm amargando prejuízos, sem expectativa de melhora no curto prazo. Segundo pesquisadores do Cepea, parte das indústrias tem tentado driblar os altos custos, pressionando as cotações do suíno vivo ou focando em vendas para o mercado externo. Em São Paulo, o preço médio do suíno posto no frigorífico negociado em julho (até o dia 27) foi de R$ 3,48/kg, baixa de 13,6% frente à média de junho. No atacado da Grande São Paulo, as carcaças especial e comum suínas foram negociadas a preços médios de R$ 5,50/kg e de R$ 5,21/kg, nessa ordem, em julho (até o dia 27), recuos de 11,9% e 12,5%, respectivamente. ",1.0,2016-07-28,2016.0,7.0
4394,24/06/2016,FRANGO/CEPEA: Altas nos preços do vivo seguem intensas,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-altas-nos-precos-do-vivo-seguem-intensas.aspx,"Cepea, 24/06/2016 - O movimento de alta nos preços do frango vivo no mercado spot, iniciado no final de maio, segue firme nesta segunda quinzena de junho. Já os preços dos principais insumos utilizados na alimentação dos animais, milho e farelo de soja, estão em queda em muitas regiões neste mês, o que resultou em forte melhora no poder de compra de avicultores frente a esses insumos. Na parcial de junho (31 de maio a 23 de junho), o aumento nas cotações do frango vivo foi expressivo em praticamente todas as regiões pesquisadas pelo Cepea. Na Grande São Paulo, a média dessa quinta-feira, 23, fechou a R$ 2,91/kg, com forte elevação de 17,2% no mês. Segundo colaboradores do Cepea, o mercado avícola vinha tendo dificuldades para repassar os altos custos de produção aos valores dos animais vivos em maio. Com a redução de oferta, estruturada por players do setor, o mercado voltou a ficar mais enxuto em junho e tem conseguido repassar parte da elevação dos custos de produção. Assim, apesar do início da segunda quinzena, quando geralmente a demanda se enfraquece, o mercado se manteve mais equilibrado. ",1.0,2016-06-24,2016.0,6.0
4000,13/02/2017,MILHO/CEPEA: Possibilidade de safra recorde pressiona valores,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/milho-cepea-possibilidade-de-safra-recorde-pressiona-valores.aspx,"Cepea, 13/02/2017 – Os preços de milho seguem em queda na maior parte das regiões brasileiras acompanhadas pelo Cepea. A expectativa de maior oferta tanto em termos mundiais quanto domésticos continua sendo o principal fator de pressão sobre os valores do cereal. Compradores mantêm a postura retraída e seguem à espera de quedas mais expressivas das cotações. As baixas mais significativas são verificadas nas regiões em que há entrada da safra verão do cereal. Já em Campinas (SP), o Indicador ESALQ/BM&FBovespa reagiu ligeiro 0,2% na última semana, fechando a sexta-feira, 10, a R$ 36,04/saca de 60 quilos. Segundo pesquisadores do Cepea, a entrada de maior volume do cereal paulista é esperada entre a segunda quinzena de fevereiro até a primeira de março, o que restringe a disponibilidade imediata do produto. Além disso, o aumento do frete e a preferência pelo escoamento da soja para os portos dificultam a entrada de cereal dos demais estados na região paulista. ",1.0,2017-02-13,2017.0,2.0
4396,23/06/2016,"SUÍNOS/CEPEA: Em SP, poder de compra frente ao milho cresce 20%",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-em-sp-poder-de-compra-frente-ao-milho-cresce-20.aspx,"Cepea, 23/06/2016 - O poder de compra de suinocultores frente ao milho, um dos principais insumos da atividade, subiu expressivamente neste mês. Segundo pesquisadores do Cepea, além das altas nos valores do animal vivo, as cotações do cereal vêm caindo com força em muitas regiões brasileiras, pressionadas pelo avanço da colheita da segunda safra. Já quanto ao farelo de soja, o poder de compra cresceu em algumas praças, mas diminuiu em outras. Na região de SP-5 (Bragança Paulista, Campinas, Piracicaba, São Paulo e Sorocaba), o poder de compra do suinocultor independente aumentou 20,2% no correr deste mês frente ao milho e 6,5% em relação ao farelo. Em Chapecó (SC), o poder de compra de produtores aumentou 13% frente ao milho, mas caiu 8,8% em relação ao farelo. ",1.0,2016-06-23,2016.0,6.0
4407,16/05/2016,SOJA/CEPEA: Preço nominal do grão é o maior desde 2012,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-preco-nominal-do-grao-e-o-maior-desde-2012.aspx,"Cepea, 16/05/2016 - Com demanda aquecida e produção da safra 2015/16 reajustada para baixo, os valores da soja e do farelo seguem em forte alta no Brasil. Na sexta-feira, 13, o Indicador CEPEA/ESALQ (média Paraná) atingiu R$ 81,57/saca de 60 kg, o maior patamar nominal desde setembro de 2012. Em termos reais, é o maior desde 14 de janeiro deste ano (valores foram atualizados pelo IGP-DI). Quanto ao farelo, na média das praças acompanhadas pelo Cepea, os preços subiram expressivos 5,6% entre 6 e 13 de maio. O clima desfavorável à cultura no principal período de desenvolvimento do grão foi o principal motivo para esse cenário. Nesse contexto, vendedores brasileiros estão retraídos, negociando apenas lotes pontuais e no aguardo de valores ainda maiores no segundo semestre. Os compradores de farelo também passaram a adquirir o produto em pequenos volumes, à espera de um recuo nos valores para voltar a negociar quantidades maiores. ",1.0,2016-05-16,2016.0,5.0
4431,24/04/2017,SOJA/CEPEA: Aumento nas vendas de óleo e farelo sustenta valor do grão,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-aumento-nas-vendas-de-oleo-e-farelo-sustenta-valor-do-grao-1.aspx,"Cepea, 24/04/2017 – A comercialização de farelo e óleo de soja vem ganhando ritmo, impulsionada pelo aumento nas demandas interna e externa. Do lado da oferta, segundo pesquisadores do Cepea, muitos representantes de indústrias estão retraídos, disponibilizando lotes menores de derivados, na expectativa de que a maior competição entre compradores domésticos e internacionais eleve os valores do óleo e do farelo. Atentos a este cenário, sojicultores também reduziram as negociações do grão, à espera de elevação na demanda por parte de indústrias, que têm estoques da matéria-prima reduzidos. Na quinta-feira, 20, o Indicador Paranaguá ESALQ/BM&FBovespa fechou a R$ 66,78/sc de 60 kg, alta de 0,81% na comparação com o dia 13. Quanto ao Indicador CEPEA/ESALQ Paraná, subiu 1,14% no mesmo período, a R$ 62,04/sc de 60 kg na quinta. ",1.0,2017-04-24,2017.0,4.0
4441,19/04/2017,ARROZ/CEPEA: Retração vendedora limita quedas de preços no correr de abril,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/arroz-cepea-retracao-vendedora-limita-quedas-de-precos-no-correr-de-abril.aspx,"Cepea, 19/04/2017 – O preço do arroz em casca no Rio Grande do Sul tem registrado novas quedas ao longo de abril, mas menos intensas em relação às verificadas em março, refletindo a retração de parte dos orizicultores. Nessa terça-feira, 18, o Indicador ESALQ/SENAR-RS, 58% grãos inteiros, fechou a R$ 38,85/saca de 50 kg, leve baixa de 0,26% sobre a terça anterior e de 2,6% na parcial do mês – ante o forte recuo de 15,3% no acumulado de março. Segundo pesquisadores do Cepea, alguns produtores não estão ativos no spot, já que estão concentrados nas colheitas, seja de arroz ou de soja. A alternância de dias de sol e chuva tem ocasionado lentidão às atividades, além de gerar preocupação quanto à qualidade dos grãos. Apenas parte dos vendedores consultados pelo Cepea, com necessidade de “fazer caixa” para cumprir com gastos de lavouras, é que ofertaram alguns lotes. Do lado comprador, poucas indústrias mostram interesse em novas aquisições, com algumas trabalhando com estoques já formados. Além de atrapalhar a colheita, as chuvas ocorridas no início da semana anterior prejudicaram os carregamentos. ",1.0,2017-04-19,2017.0,4.0
4446,10/04/2017,SOJA/CEPEA: Exportação recorde ameniza quedas de preços no BR,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-exportacao-recorde-ameniza-quedas-de-precos-no-br.aspx,"Cepea, 10/04/2017 – O bom desempenho das exportações brasileiras de soja tem contribuído para limitar as quedas nos preços internos da oleaginosa. No primeiro trimestre, saíram dos portos nacionais 13,4 milhões de toneladas do grão, aumento de 24% em relação ao mesmo período de 2016 e o maior volume para o intervalo, conforme dados da Secex. Segundo pesquisas do Cepea, no mercado doméstico, a pressão continua vindo dos recordes de produção e excedente, além dos prêmios de exportação e da taxa de câmbio, que cederam nas últimas semanas em intensidade maior que os valores externos. Na sexta-feira, 7, o Indicador Paranaguá ESALQ/BM&FBovespa, referente ao grão depositado no corredor de exportação e negociado na modalidade spot (pronta entrega), fechou a R$ 64,43/saca de 60 kg, baixa de 3,46% em relação à sexta anterior. Na média ponderada dos valores no Paraná, refletida no Indicador CEPEA/ESALQ, a baixa foi de 2,85% no mesmo período, a R$ 59,98/sc de 60 kg na sexta. ",1.0,2017-04-10,2017.0,4.0
4451,07/04/2017,FRANGO/CEPEA: Avicultor encerra março com maior poder de compra desde nov/15,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-avicultor-encerra-marco-com-maior-poder-de-compra-desde-nov-15.aspx,"Cepea, 07/04/2017 – As fortes quedas de preços do milho e do farelo de soja elevaram o poder de compra de avicultores brasileiros em março, apesar das desvalorizações do frango vivo. No dia 31, o produtor de aves paulista pôde adquirir 5,2 quilos do cereal ou 2,73 quilos do derivado da oleaginosa, em média, com a venda de um quilo do animal, os maiores volumes desde 30 de novembro de 2015 e respectivos aumentos de 13,9% e 1,6% no acumulado do mês. Enquanto o frango vivo na Grande São Paulo se desvalorizou 4,6% no balanço de março, o milho e o farelo tiveram baixas acumuladas de 16,2% e de 6,1% em Campinas (SP). Segundo pesquisadores do Cepea, a desvalorização do animal é consequência da cautela de compradores após a deflagração da operação Carne Fraca. As quedas nos preços dos insumos, por sua vez, se dão pela oferta elevada no mercado, causada pelo bom rendimento da safra verão, conforme informações da Equipe Grãos/Cepea. Fonte: Cepea – ",1.0,2017-04-07,2017.0,4.0
4460,02/05/2017,"SOJA/CEPEA: Preço reage no fim do mês, mas média de abril é a menor desde jul/10",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-preco-reage-no-fim-do-mes-mas-media-de-abril-e-a-menor-desde-jul-10.aspx,"Cepea, 02/05/2017 – Os preços internos da soja estão em alta, impulsionados pela valorização do dólar frente ao Real, o que torna o produto brasileiro mais atrativo a agentes externos. No mercado doméstico, conforme pesquisadores do Cepea, a procura das indústrias também está aquecida, levando esses compradores a aceitarem preços mais elevados. A alta neste final de abril, entretanto, não foi suficiente para impedir que os preços médios mensais renovassem as mínimas – os valores são os mais baixos desde julho de 2010, em termos reais (IGP-DI de março/17). No spot, a média mensal do Indicador Paranaguá ESALQ/BM&FBovespa caiu 6% de março para abril, para R$ 65,82/sc de 60 kg. Já a média mensal do Indicador CEPEA/ESALQ Paraná, de R$ 61,16/sc, foi 5,8% inferior à de março e a menor desde julho de 2010, em termos reais. ",1.0,2017-05-02,2017.0,5.0
4466,27/04/2017,"SUÍNOS/CEPEA: Com altas do vivo, poder de compra de produtor aumenta",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-com-altas-do-vivo-poder-de-compra-de-produtor-aumenta.aspx,"Cepea, 27/04/2017 – As recentes reações nos preços do suíno vivo em algumas regiões acompanhadas pelo Cepea favoreceram o poder de compra do produtor frente aos principais insumos utilizados na atividade (milho e farelo de soja). A expectativa de aumento na demanda por carne suína com o início do próximo mês, Dia das Mães e temperaturas mais baixas tem dado maior poder de barganha a produtores, que, por sua vez, vêm reduzindo o excedente de animais em peso ideal para abate nas granjas. Na região SP-5 (Bragança Paulista, Campinas, Piracicaba, São Paulo e Sorocaba), o quilo do suíno se valorizou 1,2% entre 19 e 26 de abril, sendo comercializado na média de R$ 4,06 nessa quarta-feira, 26. No mercado de carnes, os preços dos principais cortes também reagiram nos últimos dias, refletindo as altas do vivo, dado que a liquidez no atacado ainda é baixa. ",1.0,2017-04-27,2017.0,4.0
4468,,ARROZ/CEPEA: Preço do casca segue enfraquecido,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/arroz-cepea-preco-do-casca-segue-enfraquecido.aspx,"Com produtores atentos às lavouras e indústrias retraídas, as negociações de arroz em casca no Rio Grande do Sul seguem lentas e as cotações, enfraquecidas. De 18 a 25 de abril, o Indicador ESALQ-SENAR/RS recuou ligeiro 0,3%, fechando a R$ 38,72/sc de 50 kg nessa terça-feira, 25. Na parcial de abril, o Indicador acumula queda de 3%. Segundo pesquisadores do Cepea, beneficiadoras se mostram pouco ativas, trabalhando com estoques já adquiridos da safra 2016/17 ou mesmo importados, principalmente de parceiros do Mercosul. Do lado vendedor, produtores seguem voltados às atividades de colheita, de arroz ou de soja, apesar da dificuldade de avanço devido às chuvas dos últimos dias. ",1.0,,,
4523,27/04/2016,OVOS/CEPEA: Menor demanda pressiona cotações neste final de mês,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ovos-cepea-menor-demanda-pressiona-cotacoes-neste-final-de-mes.aspx,"Cepea, 27/04/2016 - Depois das altas observadas em meados deste mês, as cotações dos ovos voltaram a cair nesta semana. Entre 19 e 26 de abril, o preço médio dos ovos tipo extra, branco, a retirar em Bastos (SP), caiu ligeiros 0,4%, com a caixa com 30 dúzias fechando em R$ 77,67 nessa terça-feira, 26. Também em Bastos, os valores dos ovos vermelhos caíram 2%, a R$ 86,05/cx nessa terça. Segundo pesquisadores do Cepea, as recentes baixas estão atreladas à baixa demanda, típica de final de mês. Enquanto os preços dos ovos voltaram a se enfraquecer, os do milho seguem firmes. Com isso, houve diminuição no poder de compra do produtor frente ao insumo. Na parcial de abril (até o dia 26), em Bastos, com a venda de uma caixa de 30 dúzias do tipo extra branco foi possível adquirir 94,12 quilos de milho, menos que o observado no mesmo período do ano passado (137,55 quilos). Já para o farelo de soja, que vem apresentando baixas neste mês, a situação é oposta. Em abril (até o dia 26), em Bastos, com a venda de uma caixa de 30 dúzias do tipo extra branco foi possível adquirir 79,48 quilos do farelo, mais que os 62,16 quilos do mesmo período do ano passado. ",1.0,2016-04-27,2016.0,4.0
4009,08/02/2017,"ALGODÃO/CEPEA: Com disparidade de valores, Indicador oscila",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/algodao-cepea-com-disparidade-de-valores-indicador-oscila.aspx,"Cepea, 08/02/2017 – Os preços da pluma têm apresentado pequenas oscilações no mercado interno, devido à disparidade entre os valores pedidos por vendedores e ofertados por compradores. Vendedores, atualmente mais ativos que compradores no mercado interno, estão firmes nos valores pedidos. Já compradores mantêm-se retraídos. Na maioria dos casos, segundo pesquisadores do Cepea, empresas trabalham com a pluma em estoque ou com o recebimento das programações já firmadas. Além disso, com o início da safra da soja no Brasil, agentes têm relatado aumento nos preços dos fretes, o que dificulta ainda mais o acordo entre comprador e vendedor Entre 31 de janeiro e 7 de fevereiro, o Indicador CEPEA/ESALQ com pagamento em 8 dias, referente à pluma 41-4, posta em São Paulo, caiu ligeiro 0,3%, fechando a R$ 2,7424/lp nessa terça-feira, 7. Na parcial de fevereiro, o Indicador registra recuo de 0,5%. Apesar de certa estabilidade, alguns lotes de pluma envolvendo pequenos volumes têm sido negociados para embarque imediato. ",1.0,2017-02-08,2017.0,2.0
3994,24/01/2017,"TRIGO/CEPEA: Com realização de leilões, preços reagem no RS e SP",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/trigo-cepea-com-realizacao-de-leiloes-precos-reagem-no-rs-e-sp.aspx,"Cepea, 24/01/2017 – Embora os preços do trigo em grão sigam em queda em grande parte das regiões brasileiras, houve reações no Rio Grande do Sul na última semana e novas altas em São Paulo, refletindo a boa liquidez dos leilões da Conab. No estado gaúcho, os valores da primeira quinzena estavam nos menores patamares desde fev/15. De modo geral, a demanda segue enfraquecida no spot, com moinhos abastecidos para processamento de curto prazo. Segundo pesquisadores do Cepea, devido aos baixos preços ofertados por compradores, triticultores seguem retraídos, apesar de alguns sinalizarem intenção de liberar espaço nos armazéns para recebimento de soja e milho da safra de verão. ",1.0,2017-01-24,2017.0,1.0
5291,13/03/2015,"FRANGO/CEPEA: Preço da carne recua, mesmo com vivo estável",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-preco-da-carne-recua-mesmo-com-vivo-estavel.aspx,"Cepea, 13/03/2015 - Na maioria das regiões pesquisadas pelo Cepea, os valores da carne de frango recuaram nos últimos dias, apesar de o preço do vivo seguir estável. Segundo pesquisadores do Cepea, a expectativa do setor era de que o consumo estaria mais aquecido, devido ao início de mês à maior competitividade dessa proteína frente às outras carnes; mas isso não tem se concretizado. Além disso, atacadistas podem ter reduzido pontualmente sua margem de lucro e oferecido o produto a cotações menores, justamente para tentar incentivar a demanda. Colaboradores do Cepea relatam receio de que possíveis manifestações, nos próximos dias, prejudiquem o transporte e a comercialização do animal e da carne, bem como o abastecimento dos principais insumos utilizados na atividade (milho e farelo de soja). ",1.0,2015-03-13,2015.0,3.0
3677,,"OVOS/CEPEA: Preço cai, mas poder de compra de avicultor continua elevado",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ovos-cepea-preco-cai-mas-poder-de-compra-de-avicultor-continua-elevado.aspx,"Cepea, 25/8/2017 – Os preços dos ovos recuaram nesta semana, refletindo, principalmente, a redução da demanda. Segundo agentes do setor consultados pelo Cepea, compradores estão resistentes, na expectativa de novas desvalorizações nos próximos dias. Além disso, as baixas temperaturas têm favorecido o armazenamento adequado dos ovos, contribuindo para o aumento dos estoques e assim pressionando os valores. No entanto, apesar das desvalorizações, a relação de troca entre ovos e os principais insumos utilizados na atividade (milho e farelo de soja) segue favorável ao avicultor de postura, cujo poder de compra neste mês ainda é maior que em agosto do ano passado. ",1.0,,,
3464,8/11/2017,ARROZ/CEPEA: Produtores se voltam ao semeio e preços registram 3ª alta consecutiva,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/arroz-cepea-produtores-se-voltam-ao-semeio-e-precos-registram-3-alta-consecutiva.aspx,"Cepea, 8/11/2017 – Com o clima favorável em grande parte do Rio Grande do Sul, alguns orizicultores se voltaram às atividades de semeio da safra 2017/18 na última semana. Nesse cenário, muitos produtores se afastaram do mercado, sem necessidade imediata de “fazer caixa” ou dando preferência à comercialização de soja ou gado. Apenas aqueles com maior urgência em negociar é que ofertaram lotes do produto no mercado. Do lado comprador, segundo colaboradores do Cepea, algumas indústrias têm demonstrado interesse por novas aquisições. Assim, os preços do arroz em casca subiram pela terceira semana consecutiva no Rio Grande do Sul. De 31 de outubro a 7 de novembro, o Indicador ESALQ-SENAR/RS registrou alta de 1,46%, fechando a R$ 37,29/sc de 50 kg nessa terça feira, 7. ",1.0,2017-11-08,2017.0,11.0
3479,20/09/2022,IPPA/CEPEA: Índice de preços segue estável por mais um mês,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ippa-cepea-indice-de-precos-segue-estavel-por-mais-um-mes.aspx,"Cepea, 20/09/2022 – Em agosto, o IPPA/CEPEA (Índice de Preços ao Produtor de Grupos de Produtos Agropecuários), em termos nominais, se manteve praticamente estável frente ao de julho (leve queda de 0,4%). O resultado se deve ao contrabalanceamento das variações dos índices de grupos de alimentos. Enquanto o IPPA-Grãos, o IPPA-Hortifrutícolas e o IPPA-Cana-Café recuaram, respectivamente, 0,7%, 1,2% e 1,3%, em termos nominais, o IPPA-Pecuária avançou 1,6%. O aumento no grupo de produtos da pecuária esteve atrelado à elevação nos preços nominais do leite, dos ovos, do suíno vivo e do frango vivo. No caso do leite, a baixa oferta no campo tem provocado a alta contínua dos preços desde o início deste ano. A oferta reduzida de ovos no mercado doméstico também elevou os valores da proteína, registrando recorde na série de preços reais. Para o suíno, a demanda aquecida no início de agosto foi suficiente para garantir a alta dos preços nominais em relação a julho. Por fim, para o frango vivo, a alta se deveu à redução da oferta de animais. Entre os grãos, destaca-se a queda dos preços nominais do trigo em grão, que reflete a estimativa de produção recorde no Brasil. No mesmo grupo, tem-se a queda do preço nominal da soja. Para os hortifrutícolas, o desempenho do índice foi marcado pelo recuo dos preços da batata e da banana. Finalmente, observaram-se quedas nas cotações nominais do café e da cana-de-açúcar, que compõem o último grupo de alimentos. Na mesma comparação, o IPA-OG-DI Produtos Industriais, calculado e divulgado pela FGV, recuou 1,14% – logo, de julho para agosto, os preços agropecuários subiram frente aos industriais da economia. Fonte: Cepea (www.cepea.esalq.usp.br)",1.0,2022-09-20,2022.0,9.0
3504,3/11/2017,"OVOS/CEPEA: Após 20 dias de relativa estabilidade, preços recuam",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ovos-cepea-apos-20-dias-de-relativa-estabilidade-precos-recuam.aspx,"Cepea, 3/11/2017 – Depois de quase três semanas de estabilidade, os preços dos ovos negociados na região de Bastos (SP) recuaram entre 25 de outubro e 1 de novembro, refletindo o menor ritmo de comercialização, típico em final de mês. Mesmo assim, o preço médio do produto em outubro permaneceu acima do observado no mesmo período do ano passado. Considerando os ovos tipo extra, vermelhos, na região paulista, a média dos valores no mês passado, de R$ 84,40 por caixa de 30 dúzias, foi 8,8% maior que a do mesmo mês do ano passado, de R$ 77,59/cx. Para o ovo tipo extra, branco, a diferença foi menor, de 4,4%, com a média passando de R$ 73,97/cx em outubro de 2016 para R$ 77,24/cx no mês passado. Em 2016, a produção de ovos foi afetada pelas altas dos principais insumos utilizados na atividade, milho e farelo de soja, o que reduziu a margem de negociação dos avicultores de postura no período. Esse cenário sustentou os valores em patamares elevados, refletindo o alto custo de produção. Neste ano, porém, apesar de os preços desses insumos estarem menores, o mercado de ovos vem conseguindo sustentar as cotações, devido ao bom consumo do produto, segundo agentes do setor consultados pelo Cepea. ",1.0,2017-11-03,2017.0,11.0
3516,30/10/2017,MILHO/CEPEA: Vendedores reduzem oferta e valores seguem em alta,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/milho-cepea-vendedores-reduzem-oferta-e-valores-seguem-em-alta.aspx,"Cepea, 30/10/2017 – As cotações do milho continuam subindo no mercado interno, devido à retração de vendedores, que acreditam em novas valorizações nas próximas semanas. Esse comportamento, por sua vez, está atrelado a incertezas quanto ao desenvolvimento da nova safra de verão de milho e de soja, e ao bom ritmo das exportações. Nesse contexto, segundo colaboradores do Cepea, vendedores vêm postergando as negociações de grandes lotes, limitando os volumes ofertados. Compradores, por outro lado, estão mais ativos no mercado, visto que estão com estoques reduzidos. Assim, o Indicador ESALQ/BM&FBovespa (Campinas/SP) subiu 5,7% no acumulado do mês, a R$ 31,76/saca de 60 quilos na sexta-feira, 27. ",1.0,2017-10-30,2017.0,10.0
3538,9/10/2017,MILHO/CEPEA: Diferença entre preço pedido e ofertado reduz liquidez interna,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/milho-cepea-diferenca-entre-preco-pedido-e-ofertado-reduz-liquidez-interna.aspx,"Cepea, 9/10/2017 – A liquidez voltou a diminuir no mercado brasileiro de milho. Segundo pesquisadores do Cepea, perspectivas diferentes quanto aos preços para as próximas semanas e/ou meses ampliaram a diferença entre os valores nas regiões acompanhadas, dificultando os acordos entre compradores e vendedores. O foco de agentes continua nas exportações e no cultivo da nova safra de verão de soja e de milho. Quanto aos preços, segundo colaboradores do Cepea, a oferta do cereal continua restrita, mas a retração de compradores domésticos vinha pressionando as cotações na região de Campinas (SP). Na sexta-feira, 6, especificamente, compradores tiveram de aumentar o valor de suas ofertas devido à necessidade imediata de adquirir lotes, o que impulsionou o Indicador ESALQ/BM&FBovespa em 1,16% na região paulista frente à sexta anterior, 29, fechando a R$ 30,39/saca de 60 quilos no dia 6. ",1.0,2017-10-09,2017.0,10.0
3563,,BOI/CEPEA: Preços registram queda em todo o País,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/boi-cepea-indicador-registra-queda-em-sp-precos-tem-forte-baixa-no-rs.aspx,"Cepea, 28/9/2017 – As cotações do boi gordo seguem em queda em todas as regiões acompanhadas pelo Cepea, refletindo a insegurança do mercado frente às recentes prisões de executivos da principal indústria do setor. No acumulado do mês (até o dia 27), o Indicador ESALQ/BM&FBovespa do boi gordo recuou 1,29%, fechando a R$ 141,11 nessa quarta-feira, 27. No Rio Grande do Sul, especificamente, os preços caíram 1,3% no período, com média de R$ 9,15/kg nessa quarta. Segundo colaboradores do Cepea, as desvalorizações no estado sul-rio-grandense refletem o aumento da oferta de animais na região, devido à necessidade de liberação de áreas para o plantio de soja onde se pratica a integração lavoura-pecuária. ",1.0,,,
