data,titulo,materia
12/04/2023 16:51,"Exportação de carne bovina declinou 20% em março, carne suína fecha em alta de 17% no mesmo período",
12/04/2023 16:50,"Taxas dos contratos futuros de juros terminam perto da estabilidade, com investidores mantendo otimismo","SÃO PAULO (Reuters) - Após os fortes ajustes de baixa da véspera, as taxas dos contratos futuros de juros ficaram próximas da estabilidade nesta quarta-feira, com investidores mantendo posições mais otimistas quanto ao início dos cortes da taxa básica Selic em meio a uma avaliação mais favorável sobre o arcabouço fiscal e com cenário externo benigno. A terça-feira foi marcada pela divulgação da inflação pelo IPCA, que foi de 0,71% em março, ante 0,84% em fevereiro. Os números favoráveis de inflação, somados à percepção de que o novo arcabouço fiscal pode ser mais robusto, com travas adicionais para gastos, disparou os ajustes de baixa na curva a termo. Somente o vencimento para janeiro de 2026, um dos destaques, perdeu 26 pontos-base. O ajuste da terça-feira na curva de juros refletiu a perspectiva de que o Banco Central poderá antecipar o início dos cortes da Selic. Nesta quarta-feira, o movimento de melhoria dos ativos brasileiros continuou, com a bolsa e o real em alta, mas o mercado de juros pouco se movimentou. Segundo o economista da BlueLine Asset Management, Flavio Serrano, os investidores se mantiveram posicionados após o forte movimento da véspera. “Já temos uma chance de cerca de 60% de corte da Selic na reunião de junho precificados na curva. Antes, havia 20% de chances de um corte de juros em junho”, comentou Serrano, sobre os resultados do movimento mais recente. No fim da tarde, a taxa do DI para outubro de 2023 estava em 13,435%, ante 13,431% do ajuste anterior. Já a taxa para janeiro de 2024 estava em 13,135%, ante 13,127% do ajuste anterior. A taxa do DI para janeiro de 2025 estava em 11,795%, ante 11,764%. Entre os contratos mais longos, a taxa para janeiro de 2027 estava em 11,735%, ante 11,737% do ajuste anterior. Perto do fechamento, a curva a termo precificava apenas 5% de chances de o BC reduzir a Selic em 0,25 ponto porcentual no encontro de política monetária de maio e 95% de probabilidade de ele manter a taxa em 13,75% ao ano. A BlueLine trabalha com o horizonte de um início de cortes apenas em agosto, mas de fato desde terça-feira, em função do otimismo trazido pelo IPCA e pelo arcabouço, tem crescido no mercado a avaliação de que o BC pode começar antes, em junho. Para o encontro de política monetária de maio, a avaliação é de que as chances de corte são mínimas. O diretor da consultoria Wagner Investimentos, José Faria Júnior, afirma que era de se esperar algum efeito do IGP-M divulgado pela manhã sobre a curva de juros, mas o indicador, que subiu 0,05% em março, pouco fez preço. Novamente, a principal questão era sobre quando o BC começará a cortar os juros. “Se caminharmos para um corte lá na frente, como o mercado está precificando, as taxas devem cair ainda mais. O câmbio e os contratos futuros para 2025, para 2027, estão querendo mudar de lado”, avaliou Faria Junior. “E isso não é mérito só nosso: o juro americano continua caindo, as moedas commodities estão subindo. Então, temos o fiscal melhor, mas o exterior também está a nosso favor”, acrescentou. Pela manhã, o Departamento do Trabalho dos EUA informou que o índice de preços ao consumidor subiu 0,1% no mês passado, desacelerando após avançar 0,4% em fevereiro. O resultado elevou a expectativa de que o Federal Reserve não seja agressivo em sua próxima decisão de política monetária. Durante a tarde, o Fed publicou a ata de seu mais recente encontro de política monetária. Nela, o banco central norte-americano informou que várias autoridades consideraram interromper o aumento da taxa de juros já na reunião de março. A revelação deu novo impulso aos ativos de maior risco no exterior e colocou os rendimentos dos Treasuries em baixa. Às 16:35 (de Brasília), o rendimento do Treasury de dez anos --referência global para decisões de investimento-- caía 2,70 pontos-base, a 3,4074%. (Por Fabrício de Castro)"
12/04/2023 16:38,"Café opera maior parte do dia em baixa, mas encerra apenas com ajustes em Nova York e Londres",
12/04/2023 16:38,"Pressão de oferta: milho segue despencando na B3 e vai à R$ 74,74 nesta 4ªfeira",
12/04/2023 16:24,"Soja: Brasil tem semana travada para novos negócios com despencada do dólar e dos prêmios, ainda negativos","Os futuros da soja fecharam o pregão desta quarta-feira (12) em campo misto na Bolsa de Chicago. O destaque para o produtor brasileiro, porém, foi a despencada de mais de 1% do dólar frente ao real, levando a moeda americana a R$ 4,93. Com prêmios em baixa forte e a CBOT redefinindo sua rota, os preços no mercado brasileiro continuam sob intensa pressão, o que mantém os novos negócios ainda bastante escassos neste momento.  A cotações têm cedido tanto no interior, quanto nos portos do Brasil e refletem a grande oferta 2022/23 do país - sendo estimada de 150 a 155 milhões de toneladas pelas consultorias privadas e órgãos públicos - que se choca com uma infraestrutura logística limitada e insuficiente para escoar toda essa soja no melhor tempo hábil possível.  Dessa forma, como relata o consultor de mercado Vlamir Brandalizze, consultor da Brandalizze Consulting, os prêmios para a oleaginosa brasileira têm variado de 130 a 140 cents de dólar negativos - ou seja, mais de US$ 1,00 por bushel abaixo do que se pratica na Bolsa de Chicago - para o curto prazo, pelo menos até maio. E a tendência é de que permaneçam sob pressão até o início do segundo semestre.  ""Os prêmios tendem a melhorar a partir de agosto, quando já se mostram entre 50 e 70 centavos positivo, em setembro já passa de 100/120 positivos e vendedor já querendo setembro com outubro 150 positivo. Então, os prêmios ali para frente, quando descongestionarem os portos, automaticamente melhoram"", afirma Brandalizze.  O consultor explica que, neste cenário, há inúmeras realidades de produtores precisando redefinir suas estratégias comerciais. Alguns com compromissos financeiros para serem cumpridos de abril a maio, outros com condições de segurar um pouco mais a soja e avançar com vendas de milho - mas também assustados pelas recentes e agressivas quedas do cereal no mercado nacional - e outros ainda que têm espaço para evitar o mercado da forma como se apresenta agora.  Indepente de qual seja, a estratégia será necessária. ""Vimos falando desde novembro que o mercado seria pressionado na colheita, agora é o período de maior pressão, de oferta, e não tem espaço nos porto para maiores volumes"", diz o consultor.  De acordo com o levantamento da Brandalizze Consulting, a pressão maior sobre as cotações neste momento se regiões como Santa Catarina, Paraná, São Paulo e Triângulo Mineiro, onde os indicativos estão variando de R$ 135,00 a R$ 145,00 por saca no mercado de balcão, também travado diante da falta de espaço nos armazéns.  Nos portos, os preços também caem, com Paranaguá falando já de R$ 147,00 por saca no abril, bem distante dos melhores momentos já registrado neste primeiro trimestre de 2023. Para o terminal paranaense, a melhor posição, ainda segundo o consultor, seria R$ 158,00 no agosto. Em Rio Grande, as referências variam de R$ 151,00 - no maio - até R$ 156,00 no julho.  ""Tem sido uma semana meio presa de negócios, pouco se movimentou porque o produtor esperava que o USDA desse um fôlego para as cotações, não veio, e para piorar o dólar está caindo forte"", diz.  Neste ambiente, com a safra 2022/23 da América do Sul prestes a ser concluída, o produtor brasileiro agora terá de dividir suas atenções e esforços entre seu plano comercial e o início da nova safra dos Estados Unidos, como explicou o analista de mercado da Agrinvest Commodities, Eduardo Vanin.  ""A soja americana tem que ficar cara, (por agora) esse é o único jeito. E para ela ficar cara tem que ser uma produção menor. Não vai ser a produtividade. A safra americana não quebra, são raros os anos de quebra além de 5% de produtividade, o que vai realmente vai fazer efetivo é uma redução da área. E há uma ameaça real que é o norte dos Estados Unidos, com muita neve agora. Isso traz degelo e a água, na forma de neve, segundo o NOAA, varia de 1500 a 2000 milímetros. Vai virar um atoleiro só. E isso sim pode reduzir a área de soja e milho, nas Dakotas e em Minnesota. Se isso acontecer, a área menor, soja americana fica cara e o Brasil vai nadar de braçada, sendo a nossa salvação para estes prêmios que não param de cair"", detalha o analista.  Reveja a entrevista de Eduardo Vanin, na íntegra, ao Notícias Agrícolas nesta quarta-feira: + Prêmios da soja têm espaço para novas quedas e atenções agora têm de estar também sobre clima nos EUA BOLSA DE CHICAGO Na Bolsa de Chicago, os primeiros contratos encerraram o dia com ganhos e o maio subindo 7 pontos, sendo cotado a US$ 15,04 e o julho com US$ 14,72 e alta de 1 ponto. Já os vencimentos mais alongadas terminaram o dia no vermelho, com o setembro perdendo 4,25 pontos e valendo US$ 13,39 por bushel.  ""A ponta longa da curva dos futuros na CBOT volta a cair mais forte do que a ponta curta. Como temos falado há um tempo, o Brasil terá mais soja para concorrer com os EUA no final do ano"", afirma o time da Agrinvest. ""Ontem, o USDA elevou a oferta total de soja do Brasil em 1,7 milhões de toneladas (para 154 milhões de t), elevando por tabela o estoque de passagem no dia 1º de outubro para 32,75 milhões de toneladas, maior estoque desde 2018/19, quando da guerra comercial entre Estados Unidos e China"". "
12/04/2023 16:24,"Várias autoridades do Fed consideraram pausa nos juros em março, mas ao fim concordaram com alta","Por Howard Schneider WASHINGTON (Reuters) - Várias autoridades do Federal Reserve consideraram na reunião de política monetária do banco central dos Estados Unidos no mês passado interromper os aumento da taxa de juros até que ficasse claro que a falência de dois bancos regionais não causaria maior estresse financeiro, mas mesmo elas acabaram concluindo que a inflação alta ainda era a prioridade. ""Vários participantes... consideraram se seria apropriado manter a faixa para a meta da taxa de juros na reunião"" para avaliar como os acontecimentos do setor financeiro poderiam influenciar os empréstimos e a trajetória da economia, de acordo com a ata do Comitê Federal de Mercado Aberto (Fomc, na sigla em inglês) de 21 e 22 de março, divulgada nesta quarta-feira. A ata mostrou um comitê forçado a um debate inesperadamente complexo pelas falências do Silicon Valley Bank e do Signature Bank, mas que acabou por seguir com juros mais altos, em linha com comentários do chair do Fed, Jerome Powell, feitos após a reunião de que a política monetária pode ser protegida da turbulência e permanecer focada na inflação, com ferramentas de supervisão e liquidez sendo usadas para manter o setor financeiro estável. No entanto, essas autoridades, juntamente com outras, concordaram que as ações tomadas pelas autoridades dos EUA e pelo Fed tinham ""ajudado a acalmar as condições no setor bancário e a diminuir os riscos de curto prazo para a atividade econômica e a inflação"", apontou a ata, e defenderam um aumento de 0,25 ponto percentual da taxa básica, apesar da nova incerteza em torno do setor financeiro. As ações dos EUA se mantinham estáveis ​​após a divulgação da ata, após subirem mais cedo com alguns sinais encorajadores de um relatório do governo norte-americano indicando que a inflação estava em desaceleração. O dólar apresentava poucas alterações em relação a uma cesta de moedas, enquanto os rendimentos dos Treasuries caíam. Investidores reduziram ligeiramente as apostas em outro incremento da taxa básica do Fed, embora um aumento dos juros em maio ainda esteja amplamente precificado. ""A ata da reunião de março do Comitê Federal de Mercado Aberto aponta para outro aumento de juros em maio, mas será por um triz e haverá discordâncias"", disseram analistas da Oxford Economics. FOCO NA INFLAÇÃO O setor bancário se estabilizou desde o mês passado, embora as autoridades do Fed estejam atentas a sinais de aperto nas condições de crédito, o que pode resultar na interrupção de sua campanha de elevações de juros antes do previsto. A ata deixou clara essa preocupação, com contatos do mercado informando ao Fed que as tensões do setor financeiro ""provavelmente resultariam em uma retração nos empréstimos bancários, o que não se refletiria nos índices de condições financeiras mais comuns"". A inflação, enquanto isso, permaneceu bem acima da meta de longo prazo de 2% do Fed, disseram as autoridades, que concordaram que dados recentes sobre a inflação forneceram poucos sinais de que as pressões inflacionárias estavam diminuindo em um ritmo suficiente para retornar a inflação para a meta do banco central. ""Os participantes destacaram que a inflação permaneceu muito alta e que o mercado de trabalho permaneceu muito apertado; como resultado, eles anteciparam que algum endurecimento adicional da política monetária pode ser apropriado"", apontou a ata. ""Alguns participantes destacaram... que teriam considerado um aumento de 0,50 ponto percentual (nos juros)... na ausência dos desdobramentos recentes no setor bancário"", disse a ata. As autoridades na reunião de março enfraqueceram seu compromisso com novos incrementos nos custos de empréstimos ao descartar da declaração de política monetária o trecho que ressaltava a necessidade de ""aumentos contínuos"" em favor de dizer apenas que provavelmente seria necessário ""mais algum aperto (monetário)"". Elas também concordaram que os desdobramentos bancários recentes afetariam as decisões de política monetária do Comitê na medida em que ""esses desdobramentos afetassem as perspectivas de emprego e inflação e os riscos que cercam as perspectivas."" (Reportagem de Howard Schneider)"
12/04/2023 16:11,"Macron diz que França é a favor de ""status quo"" em Taiwan, posição inalterada","Por Michel Rose PARIS (Reuters) - O presidente francês, Emmanuel Macron, disse que a posição da França sobre Taiwan não mudou, e que ele é a favor do atual ""status quo"" em relação à ilha, depois que ele foi solicitado a esclarecer comentários que provocaram uma reação nos Estados Unidos e na Europa. Em entrevista ao veículo de imprensa Politico e ao jornal Les Echos, Macron havia alertado sobre ser arrastado para uma crise em relação à Taiwan impulsionada por um ""ritmo americano e uma reação exagerada chinesa"". Isso gerou críticas de alguns políticos e comentaristas da Europa e dos Estados Unidos, com o ex-presidente dos EUA, Donald Trump, acusando-o de ""puxar o saco"" de Pequim. ""A posição da França e da Europa sobre Taiwan é a mesma. Somos a favor do status quo. Essa política é constante e não mudou"", disse Macron em entrevista coletiva durante visita de Estado à Holanda. ""É a política de uma só China, e uma resolução pacífica da situação. Isso é o que eu disse em minha reunião bilateral com Xi Jinping, é o que foi dito em todos os lugares, não mudamos"", disse ele. Macron não mencionou Taiwan em sua declaração pública à imprensa no Grande Salão do Povo em Pequim na semana passada, uma omissão que os comentaristas criticaram. O líder francês também disse que compartilha com o presidente dos EUA, Joe Biden, a visão de uma ""região indo-pacífica aberta"", mesmo que cada um tenha sua própria abordagem em relação à China. ""Posso dizer que ele quer evitar qualquer escalada, apesar da tensão atual"", disse Macron. (Reportagem de GV De Clercq, Tassilo Hummel, Michel Rose em Paris e Bart Meijer em Amsterdã)"
12/04/2023 15:57,Preços dos suínos apresentam estabilidade nas principais praças nesta 4ª feira,"As negociações no mercado de suínos apresentaram estabilidade nesta quarta-feira (12),  em que o valor do suíno CIF ficou precificado em R$ 120,00/@ a R$ 125,00/@, conforme o levantamento da Scot Consultoria.  A Scot Consultoria também reportou que a cotação da carcaça especial também seguiu estável e ficou cotada em R$ 9,50/R$ 9,80 por kg.  O preço do animal vivo em Minas Gerais registrou ganho de 0,15% e está cotado em R$ 6,47/kg, conforme foi divulgado pelo Cepea/Esalq referente às informações da última terça-feira (11). Já no estado de São Paulo, os preços também tiveram movimento de valorização de 0,30% e ficou precificado em R$ 6,60/kg.  O preço do animal vivo no Paraná está próximo de R $ 6,38/kg e teve recuo de 0,47% frente ao comparativo diário. Em Santa Catarina, o animal vivo apresentou alta de 0,64% e está ao redor de R $ 6,30/kg.  Já no Rio Grande do Sul, o preço do suíno teve ganho de 0,47% e está cotado em torno de R $ 6,48/kg. "
12/04/2023 15:47,"Maturação tardia, falta de mão de obra e chuva podem atrapalhar ritmo da safra de conilon no Brasil",
12/04/2023 15:44,"Lira consolida bloco com 173 parlamentares, o maior da Câmara","Por Maria Carolina Marcello e Ricardo Brito BRASÍLIA (Reuters) - O PP, partido do presidente da Câmara, Arthur Lira (AL), o PDT, o PSB, o União Brasil, a federação PSDB-Cidadania, o Avante, o Patriota e o Solidariedade decidiram se juntar em um super bloco com 173 deputados, ultrapassando o bloco anunciado no fim de março com 142 deputados, informaram duas fontes do Congresso que acompanharam as negociações. Os detalhes do bloco deverão ser revelados na tarde desta quarta-feira às 17h em entrevista coletiva que está sendo convocada pelo líder do União Brasil na Câmara, deputado Elmar Nascimento (BA). Ter número na Casa --leia-se votos-- garante poder de barganha e capital político a qualquer grupo parlamentar que se constitua. Por isso mesmo, o novo blocão, assim que protocolado, deve se firmar como uma força política que não pode ser desconsiderada pelo governo, caso queira ver aprovados o projeto do arcabouço fiscal, que necessita de maioria absoluta, e a Proposta de Emenda à Constituição (PEC) da reforma tributária, que precisa de ao menos 308 votos favoráveis em dois turnos de votação. O novo super bloco a ser anunciado nesta tarde reúne partidos de variados espectros políticos --desde o PP, que sustentou o governo do ex-presidente Jair Bolsonaro, até o PSB e o PDT, mais identificados com pautas da esquerda e aliados do presidente Luiz Inácio Lula da Silva. A formação do novo bloco articulado por Lira, de quebra, agrada a parte do PP que deseja alinhar-se ao governo Lula, além de colocar o grupo parlamentar no topo da lista com preferência na definição de relatorias de matérias e presidências de comissões, disse uma das fontes. E demonstra, de forma explícita, uma reação ao bloco com 142 deputados formado no fim de março por MDB, PSD, Podemos, PSC e o Republicanos --até então uma das siglas do chamado centrão ao lado do PL e do PP."
12/04/2023 15:31,Frango: Mercado registra ligeiras valorizações nesta 4ª feira,"Nesta quarta-feira (12), as cotações do frango registraram ligeiras valorizações nas praças acompanhadas pelo Notícias Agrícolas. O preço do frango no atacado paulista registrou ganho de 0,77% e ficou cotado em R$ 6,55/kg, conforme apontou o levantamento da Scot Consultoria. Já no caso da  referência para a carne de frango na granja em São Paulo, a Scot Consultoria informou que os valores permaneceram estáveis e estão precificados ao redor de R$ 4,80/kg.  No estado de Santa Catarina,  o valor da ave apresentou valorização de 0,47% e cotado em  R$ 4,32/kg, conforme divulgado pelo Epagri ( Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina).   A referência do frango vivo no Paraná não teve alteração e está cotado ao redor de R $ 4,93/kg, enquanto em São Paulo a cotação do frango vivo está sem referência.  No último levantamento realizado pelo Cepea nesta terça-feira (11), o preço do frango congelado registrou ganho de 1,06% e está cotado em R$ 6,70/kg. Já a cotação do frango resfriado apresentou ganho de 1,51% e está sendo negociado em R$ 6,74/kg. "
12/04/2023 15:30,Café/Cepea: Ritmo de negócios está lento no mercado interno,"O ritmo de comercialização de café segue bastante lento no mercado spot nacional. Segundo colaboradores do Cepea, cafeicultores estão atentos ao campo, iniciando a colheita e/ou se preparando para as atividades da safra 2023/24, enquanto compradores vêm adquirindo apenas pequenos lotes, envolvendo baixos volumes, quando há necessidade. Os poucos vendedores ativos no mercado só realizam negócios a preços maiores. A baixa liquidez interna e as flutuações dos preços externos fizeram com que os valores do grão no Brasil continuassem oscilando, mas, no geral, as altas predominam."
12/04/2023 15:29,Algodão/Cepea: Valores internos seguem em queda neste início de abril,
12/04/2023 15:28,"Em Xangai, Lula vai se reunir com CEO da montadora chinesa BYD com fábrica na Bahia no radar","SÃO PAULO (Reuters) - Um dos compromissos do presidente Luiz Inácio Lula da Silva em sua viagem à China será com o presidente da montadora de veículos elétricos BYD, na quinta-feira em Xangai, em um encontro que acontece em meio a discussões que já duram meses para a instalação de um complexo industrial do grupo chinês na Bahia. Lula vai se reunir com Wang Chuanfu, fundador do grupo que possui uma ampla linha de produtos e que atualmente disputa a liderança global na produção de veículos elétricos com a norte-americana Tesla. Há meses, a BYD negocia a compra do complexo fabril da Ford em Camaçari (BA), num empreendimento que, se efetivado, vai consumir 3 bilhões de reais, segundo a companhia. A BYD já assinou um memorando de entendimento com o governo da Bahia, que afirma que o anúncio do investimento depende apenas do entendimento entre a montadora chinesa e a norte-americana que decidiu parar de produzir veículos no Brasil em 2021. Procuradas, tanto BYD quanto Ford reafirmaram posicionamento de que seguem discutindo a fábrica em Camaçari e que não há prazo para a conclusão das negociações. O governador da Bahia, Jerônimo Rodrigues (PT), que visitou duas linhas de produção da BYD na China no fim de semana passado, disse no domingo que ""a intenção"" é que um acordo seja fechado para a instalação da fábrica durante a visita de Lula ao país. Atualmente, a BYD produz ônibus elétricos e painéis fotovoltaicos em Campinas (SP)e tem uma fábrica de baterias para veículos elétricos em Manaus. A companhia também tem dois projetos de monotrilho no Brasil, um em Salvador e outro em São Paulo. A empresa chinesa tem planos de montar no espaço hoje ocupado pelo complexo baiano da Ford uma linha de produção de carros híbridos e elétricos, uma de chassis de caminhões e ônibus elétricos e uma unidade de produção de componentes para baterias, que poderiam se beneficiar de incentivos tributários desfrutados por montadoras instaladas no Nordeste. Em dezembro, a presidente da BYD para as Américas, Stella Li, citou em entrevista à Reuters que entre fatores que atraem o interesse da empresa no Brasil estão o tamanho do mercado interno, disponibilidade de matéria-prima para baterias como lítio e um governo que aparenta estar mais aberto a incentivar o setor. (Por Alberto Alerigi Jr.)"
12/04/2023 15:28,Arroz/Cepea: Demanda aquecida mantém Indicador firme,"Os valores do arroz em casca estão firmes neste começo de abril, de acordo com dados do Cepea. De modo geral, a demanda está mais aquecida, com unidades de beneficiamento buscando lotes do cereal em regiões gaúchas mais afastadas do destino e/ou para outros estados. TRANSAÇÕES EXTERNAS – As transações internacionais envolvendo o arroz seguiram firmes em março, com aumento das importações e das exportações. De acordo com a Secex, em março/23, o Brasil exportou 118,3 mil toneladas de arroz, volume 14,1% superior ao do mês anterior. Em relação às importações, totalizaram 136,7 mil toneladas de arroz (em base casca) em março/23, alta de 34,4% frente a fevereiro/23. "
12/04/2023 15:26,"Não entrem em pânico com bancos e segurança de depósitos nos EUA, diz Warren Buffett","Por Jonathan Stempel (Reuters) - O bilionário Warren Buffett disse que as pessoas não devem entrar em pânico com o setor bancário ou com a segurança dos depósitos nos bancos norte-americanos, apesar das recentes falências do Silicon Valley Bank e do Signature Bank. O presidente do Conselho de Administração da Berkshire Hathaway disse que, embora mais bancos ""irão à falência"", os problemas recentes do setor não se assemelham aos que ajudaram a desencadear a crise financeira global de 2008. ""As pessoas não devem se preocupar em perder seu dinheiro e seus depósitos em um banco norte-americano, mas a mensagem tem ficado muito confusa"", disse Buffett, de 92 anos, ao canal CNBC. ""Você não precisa transformar uma decisão de gestores estúpida em pânico para todos os cidadãos dos Estados Unidos sobre algo que eles não precisam entrar em pânico"", acrescentou. A carteira de ações da Berkshire inclui vários bancos, incluindo uma participação de 34,2 bilhões de dólares no final do ano no Bank of America. Buffett diz que os bancos têm ""gerenciado mal"" ativos e passivos por um longo tempo e que ""de tempos em tempos isso os prejudica de maneira significativa"". Ele disse que os diretores dos bancos devem garantir que os altos executivos enfrentem as consequências de erros que prejudiquem os acionistas. Buffett também disse que apostará 1 milhão de dólares que nenhum depositante norte-americano perderá dinheiro com a falência de um banco no próximo ano. Ele propôs que, se alguém apostasse de outra forma, o perdedor doará os 2 milhões de dólares combinados à caridade. ""Essa é uma oferta firme"", disse ele."
12/04/2023 15:17,"Em ano de menor custo de produção, safra de trigo no Paraná deve contar com aumento de área",
12/04/2023 15:13,"Várias autoridades do Fed consideraram pausa nos juros em março, mas ao fim concordaram com alta","Por Howard Schneider WASHINGTON (Reuters) - Várias autoridades do Federal Reserve consideraram na reunião de política monetária do banco central dos Estados Unidos no mês passado interromper os aumento da taxa de juros até que ficasse claro que a falência de dois bancos regionais não causaria maior estresse financeiro, mas mesmo elas acabaram concluindo que a inflação alta ainda era a prioridade. ""Vários participantes... consideraram se seria apropriado manter a faixa para a meta da taxa de juros na reunião"" para avaliar como os acontecimentos do setor financeiro poderiam influenciar os empréstimos e a trajetória da economia, de acordo com a ata do Comitê Federal de Mercado Aberto (Fomc, na sigla em inglês) de 21 e 22 de março, divulgada nesta quarta-feira. No entanto, essas autoridades, juntamente com outras, concordaram que as ações tomadas pelas autoridades dos EUA e pelo Fed tinham ""ajudado a acalmar as condições no setor bancário e a diminuir os riscos de curto prazo para a atividade econômica e a inflação"", apontou a ata, e defenderam um aumento de 0,25 ponto percentual da taxa, apesar da nova incerteza em torno do setor financeiro. (Reportagem de Howard Schneider)"
12/04/2023 15:12,"Nematoides: por meio do Jornada Cultivar, fornecedores da Raízen recebem apoio para controle de praga de solo",
12/04/2023 15:05,Digitalização do agronegócio foi destaque em evento realizado em SP,
12/04/2023 14:57,"Fluxo cambial no Brasil é positivo em US$2,553 bi em abril até dia 6, diz BC","SÃO PAULO (Reuters) - O Brasil registrou fluxo cambial total positivo de 2,553 bilhões de dólares em abril até o dia 6, favorecido pela entrada de moeda tanto pela via comercial quanto pela financeira, após encerrar março com entradas líquidas de 3,580 bilhões de dólares, informou nesta quarta-feira o Banco Central. Os dados mais recentes são preliminares e fazem parte das estatísticas referentes ao câmbio contratado. Pelo canal financeiro, houve entradas líquidas de 1,061 bilhão de dólares em abril até o dia 6. Por este canal são realizados os investimentos estrangeiros diretos e em carteira, as remessas de lucro e o pagamento de juros, entre outras operações. Pelo canal comercial, o saldo de abril até o dia 6 foi positivo em 1,492 bilhão de dólares. No acumulado do ano até 6 de abril, o Brasil registra fluxo cambial total positivo de 15,077 bilhões de dólares. No mesmo período do ano passado, o fluxo estava positivo em 9,419 bilhões de dólares. (Por Fabrício de Castro)"
12/04/2023 14:57,"Em realização de lucros, açúcar cai mais de 1% nas bolsas de NY e Londres nesta 4ª",
12/04/2023 14:52,Lavoro projeta Ebitda ajustado de US$210 mi para ano fiscal de 2023,"SÃO PAULO (Reuters) - A Lavoro, maior distribuidora de insumos do Brasil, espera que a geração de caixa operacional medida pelo Ebitda ajustado, em base pró-forma, alcance 210 milhões de dólares no ano fiscal de 2023, que se encerra em junho, informou a companhia nesta quarta-feira em nota. Além disso, a empresa projetou a receita pró-forma em 2,74 bilhões de dólares para o período, enquanto avança em sua estratégia de crescimento orgânico e via aquisições. ""Lavoro é a maior varejista de insumos agrícolas no Brasil, mas acreditamos que temos apenas aproximadamente 10% de participação no mercado brasileiro, o que representa uma tremenda oportunidade de longo prazo que pretendemos capitalizar"", acrescentou em nota o CEO, Ruy Cunha. No primeiro semestre fiscal de 2023, a companhia registrou lucro líquido de 50 milhões de dólares, avanço de 67,8% comparado ao mesmo intervalo do ano anterior, apesar do patamar elevado das taxas de juros no Brasil, que impactaram os resultados, de acordo com balanço financeiro. ""O resultado foi parcialmente impactado pelo aumento das despesas financeiras no período, impulsionado principalmente pelo aumento dos juros sobre empréstimos, devido principalmente ao aumento dos níveis de empréstimos e direitos creditórios, bem como pelo aumento das taxas básicas de juros no Brasil"", afirmou a empresa no relatório. O lucro antes de juros, impostos, depreciação e amortização (Ebitda, na sigla em inglês) ajustado cresceu 88% no primeiro semestre fiscal, encerrado em 31 de dezembro de 2022, para 118,5 milhões de dólares. A margem Ebitda ajustada aumentou 2,6 pontos percentuais no período, para 11,4%, conforme os dados, ""impulsionada por uma combinação de crescimento orgânico das operações de distribuição (clusters Brasil e Latam), maior contribuição de Crop Care nos resultados combinados e a adição de quatro empresas adquiridas"". A Lavoro ressaltou que as quatro aquisições fechadas durante o primeiro semestre do ano fiscal de 2023 fazem parte da continuidade de uma estratégia focada em fusões e aquisições de varejistas de insumos agrícolas. A receita líquida da Lavoro, por sua vez, teve um incremento de 44,7% no semestre, para 1,04 bilhão de dólares. ""O crescimento foi impulsionado principalmente pelo aumento das vendas agrícolas no varejo, refletindo a expansão orgânica e inorgânica da Lavoro, e pelo aumento das vendas de produtos de marca própria da companhia"", comentou. (Reportagem de Nayara Figueiredo)"
12/04/2023 14:24,Mapa contabiliza dez novas aberturas de mercado para o agronegócio brasileiro,
12/04/2023 14:23,Evento CanaMS promete novidades em resultados de pesquisa para a cana,
12/04/2023 14:14,"Daly, do Fed, vê ""boas razões"" tanto para mais aperto monetário quanto para pausa","(Reuters) - A presidente do Federal Reserve de San Francisco, Mary Daly, disse nesta quarta-feira que, embora a força econômica dos Estados Unidos, o aperto do mercado de trabalho e a inflação muito alta sugiram que há ""mais trabalho a fazer"" em relação aos aumentos dos juros do Fed, outros fatores, incluindo as condições de crédito, podem exigir uma pausa. ""Olhando adiante, há boas razões para pensar que a política monetária pode ter que apertar mais para reduzir a inflação"", disse ela em comentários preparados para serem entregues à Câmara de Salt Lake em Salt Lake City, Utah. ""Mas também há boas razões para pensar que a economia pode continuar desacelerando, mesmo sem ajustes adicionais de política monetária."" É a primeira vez que Daly fala desde que o colapso de dois bancos no mês passado abalou a confiança no setor bancário norte-americano e ameaçou trazer o espectro de condições de crédito fortemente mais apertadas, que poderiam desacelerar a economia rapidamente. Apesar desse risco, o Federal Reserve elevou sua taxa básica de juros em 0,25 ponto percentual, para uma faixa de 4,75% a 5,00%, citando riscos de uma inflação excessivamente alta que, pela medida preferida do banco central, está em mais de duas vezes a meta de 2%. Há ampla expectativa de que o Fed aumentará as taxas novamente na próxima reunião de política monetária, de 2 a 3 de maio, encerrando uma campanha de aperto que começou em março de 2022, quando as taxas estavam próximas de zero. ""Embora o impacto total desse aperto de política monetária ainda esteja se espalhando pelo sistema, a força da economia e as leituras elevadas da inflação sugerem que há mais trabalho a fazer"", disse Daly. ""Quanto mais depende de vários fatores, todos com considerável incerteza associada à sua evolução."" (Por Ann Saphir)"
